Ticker,Market Cap,Actual,Predicted,Ratio
VZ UN Equity,174000000000.0,41.41500092,64.96838480214114,1.5687162467444695
BA UN Equity,127000000000.0,212.9499969,222.32419393295615,1.0440206488350325
PEP UW Equity,235000000000.0,170.5599976,148.14934094424194,0.8686054352069359
CAT UN Equity,131000000000.0,252.3099976,306.0713117391858,1.2130764323672039
KO UN Equity,265000000000.0,61.16999817,67.00681393426737,1.0954195837646756
DIS UN Equity,197000000000.0,108.1600037,98.65950750353356,0.9121625751528479
HPQ UN Equity,28501871450.0,29.02000046,63.67958363283847,2.1943343426410986
HD UN Equity,330000000000.0,323.3699951,312.30822802100425,0.9657922279536945
IBM UN Equity,122000000000.0,134.4799957,166.92933796188672,1.2412949382767324
GO UW Equity,2948525741.0,30.28000069,65.84616662521412,2.1745761269734674
EVRG UW Equity,14367635000.0,62.61000061,71.66250307619742,1.1445855674492929
RPD UQ Equity,2358774316.0,39.81999969,49.090368400208455,1.2328068503862022
MRK UN Equity,271000000000.0,107.0400009,188.9507808776615,1.765235232520084
PG UN Equity,336000000000.0,142.2200012,130.3534946778509,0.9165623230064415
T UN Equity,145000000000.0,20.29000092,73.81228025447159,3.6378648056991603
RTX UN Equity,147000000000.0,99.70999908,106.27531547340025,1.0658441124659195
WMT UN Equity,387000000000.0,143.4600067,101.64350624129132,0.708514578936593
CSCO UW Equity,199000000000.0,48.47000122,82.66764255181087,1.705542407077556
INTC UW Equity,116000000000.0,28.05999947,71.03216858742522,2.531438700252592
MSFT UW Equity,1840000000000.0,246.8899994,248.21196147579622,1.0053544577707032
SAM UN Equity,4767070533.0,386.8399963,307.95226327603416,0.7960714151108944
MO UN Equity,80522316274.0,44.93000031,101.20088409562871,2.252412272365478
APD UN Equity,71153719454.0,320.5299988,248.75003138524352,0.7760585040917035
DNB UN Equity,6370392711.0,14.61999989,42.72857822594243,2.922611391753056
ADM UN Equity,45457407284.0,82.76999664,91.12373676747488,1.1009271531544051
ADP UW Equity,93422337012.0,225.4400024,199.990973637713,0.8871139616245542
AZO UN Equity,45456837139.0,2422.340088,2820.9691174604454,1.1645636099717
AVY UN Equity,15337959729.0,189.2899933,192.70776011243808,1.0180557183866628
VRSK UW Equity,28343752917.0,181.2400055,118.03202299681898,0.6512470724727438
BALL UN Equity,18229422919.0,58.06999969,58.47444857714364,1.0069648508576328
BAX UN Equity,22982865480.0,45.59000015,71.6000942270829,1.5705219125138103
BDX UN Equity,71504764271.0,251.5399933,187.53236329818543,0.7455369654658627
BBY UN Equity,19563096903.0,88.41999817,139.37542829779517,1.5762885227595924
BSX UN Equity,66208586825.0,46.22499847,48.36707103302886,1.0463401326972257
BMY UN Equity,154000000000.0,72.51000214,131.97399996891832,1.8200799348220558
BF/B UN Equity,31754261178.0,66.29000092,55.39410287698178,0.8356328572665493
CTRA UN Equity,19723510304.0,25.01499939,49.9950927112666,1.9986045944599402
CPB UN Equity,15524398563.0,51.84000015,62.99966854503946,1.2152713804542583
CCL UN Equity,13372383517.0,10.77999973,38.20332251218291,3.5439075574246703
LUMN UN Equity,5395349684.0,5.215000153,10.984704159872589,2.106366987075444
CLX UN Equity,17783451394.0,144.1300049,137.8574930988697,0.9564801804767697
CMS UN Equity,18297461256.0,63.04000092,65.67315873720906,1.0417696348156884
CL UN Equity,62181695386.0,74.44999695,77.67327967778458,1.0432945985202566
CAG UN Equity,17708908443.0,37.15499878,51.045701829291936,1.3738582561000945
GLW UN Equity,29231242316.0,34.55500031,64.92871713921888,1.8789962829324276
CMI UN Equity,35171001162.0,249.3999939,289.9171355023092,1.1624584707029104
DHR UN Equity,192000000000.0,263.2999878,175.4263037538019,0.6662602046417638
TGT UN Equity,78998415055.0,171.6199951,205.87349204981058,1.1995891966425687
DE UN Equity,125000000000.0,422.1700134,405.95053626569404,0.9615806982507347
D UN Equity,52825482002.0,63.38000107,76.75609767202985,1.2110460141402748
DOV UN Equity,21364678440.0,152.1300049,161.51622313716024,1.0616986651865956
DUK UN Equity,78848001175.0,102.4000015,83.20835693777192,0.8125815988173781
ETN UN Equity,64491033456.0,162.1300049,153.59990157840696,0.9473872629137691
ECL UN Equity,43906243711.0,154.1499939,112.10465286112809,0.7272439656004949
EMR UN Equity,52579057709.0,90.29000092,102.3974015133451,1.134094589323049
EOG UN Equity,77576535039.0,132.0700073,166.53374252912266,1.2609505059754977
ETR UN Equity,21926381224.0,107.7600021,60.421452450537515,0.5607038908041885
EFX UN Equity,27145707836.0,221.6999969,167.1393792464122,0.7538988794925517
EQT UN Equity,11965699203.0,32.59500122,63.250456995639894,1.9404956167582526
FDX UN Equity,48793416953.0,193.3200073,360.57423404323265,1.865167703432177
M UN Equity,6390109239.0,23.56999969,63.63771208702435,2.6999453934665856
FMC UN Equity,16763545263.0,133.0599976,147.9718507109552,1.1120686410635798
NEE UN Equity,148000000000.0,74.41999817,72.65683607447154,0.9763079529846157
BEN UN Equity,15693723757.0,31.36499977,73.87167529379347,2.3552263936073823
HASI UN Equity,3272630372.0,36.77999878,68.37696901909399,1.859080241630557
GPS UN Equity,4961009470.0,13.59000015,23.270932424903815,1.7123570395916305
GD UN Equity,63865577967.0,232.6199951,259.31126799833163,1.1147419545205364
GIS UN Equity,46001426161.0,78.01999664,84.74713052301261,1.0862232013935218
GPC UN Equity,23602177122.0,167.1999969,144.99141269931778,0.8671735370069124
GWW UN Equity,29775379795.0,589.2700195,527.776988878152,0.8956454111240458
HAL UN Equity,37338882500.0,41.11999893,82.86525416879655,2.0152056499286624
HOG UN Equity,6699613629.0,45.84000015,77.71418767609138,1.695335676740642
LHX UN Equity,40706212265.0,213.8600006,219.5771752672572,1.0267332584457927
PEAK UN Equity,14717848692.0,27.37999916,35.418779237505504,1.2936004501143128
HP UN Equity,5054087012.0,48.36999893,91.4072468757268,1.8897508558561136
HSY UN Equity,45865693586.0,223.6600037,185.10497571786613,0.8276176904930728
HRL UN Equity,24643730316.0,45.09999847,47.026588021992254,1.0427181733337263
CNP UN Equity,18895561116.0,30.01000023,40.192140686986505,1.33929158210428
HUM UN Equity,64621866629.0,510.4400024,526.7988095791679,1.0320484427204992
ITW UN Equity,72492915268.0,235.9900055,183.06755090040997,0.7757428138218759
TT UN Equity,41252641735.0,179.1199951,135.26835083526777,0.7551828636426071
IPG UN Equity,14099562372.0,36.29499817,53.01258633641266,1.4606030860811767
IFF UN Equity,28530276500.0,111.8899994,78.87450433356912,0.7049289905847397
K UN Equity,23338511830.0,68.38500214,80.04573682443512,1.170515965775111
KMB UN Equity,43850345302.0,129.9499969,138.63390895005867,1.066825026988967
KIM UN Equity,13896814403.0,22.45999908,33.79733115084304,1.5047788305983778
KSS UN Equity,3550959806.0,32.13999939,25.776064050435657,0.801993296193266
KR UN Equity,31843336546.0,44.49000168,53.959264331710145,1.2128402403717362
LEN UN Equity,29058502127.0,102.3450012,166.87589592510042,1.6305231713173347
LLY UN Equity,326000000000.0,343.5299988,325.9032515287964,0.9486893507618653
BBWI UN Equity,10507072290.0,46.0,87.88748487823568,1.9105974973529496
LOW UN Equity,126000000000.0,207.75,280.6006323470672,1.3506648969774593
ORCL UN Equity,238000000000.0,88.29000092,121.63636692200183,1.3776913088064993
PANW UW Equity,47799605482.0,158.0899963,101.70891502360438,0.6433608539695082
MMC UN Equity,86568538477.0,174.5099945,151.1969659838436,0.8664086341704835
MAS UN Equity,11984617459.0,53.13000107,78.35244056104779,1.474730641503595
MAT UW Equity,7220931337.0,20.375,45.49310087773368,2.2327902271280333
SPGI UN Equity,122000000000.0,373.7399902,215.340530777837,0.5761773864835859
MDT UN Equity,111000000000.0,83.32499695,96.0070835097016,1.1522002643133802
CVS UN Equity,116000000000.0,88.01999664,147.5126984967809,1.675899842397232
MU UW Equity,65492417151.0,59.97999954,156.25317870112787,2.605088027667028
MSI UN Equity,42839132749.0,256.2099915,205.87960053832438,0.8035580475725685
LH UN Equity,22289988162.0,251.4900055,199.91619433638112,0.7949269949671266
THC UN Equity,5929475537.0,54.84000015,24.12706795857425,0.4399538273628953
NEM UN Equity,41949090722.0,52.84999847,56.02274064585511,1.0600329662763583
NKE UN Equity,197000000000.0,127.1999969,86.1592054072352,0.6773522602753712
NI UN Equity,11260074787.0,27.71999931,36.285520490364334,1.3090014932747247
NSC UN Equity,55965391826.0,245.3800049,274.3311677839829,1.1179850122498016
ES UN Equity,28603005959.0,82.12000275,76.44813840457645,0.9309320000549617
NOC UN Equity,68416388865.0,447.0100098,400.24116708900004,0.8953740594490823
HPE UN Equity,20662888714.0,16.11499977,45.18063568755133,2.803638618205908
NUE UN Equity,43237875161.0,168.5399933,86.00449193018157,0.5102912979063324
OXY UN Equity,58770392203.0,64.66999817,59.26357119946198,0.9163997661430888
OMC UN Equity,17533728391.0,85.98000336,102.86037579694036,1.196329050677771
OKE UN Equity,30569406523.0,68.38999939,102.1853756839313,1.4941566982799661
QGEN UN Equity,11240421489.0,48.81000137,46.58548117518647,0.9544249102156186
PCG UN Equity,31544800121.0,15.86999989,33.25813523912054,2.095660710122446
PH UN Equity,41725443856.0,324.8599854,345.85014673457124,1.0646129479711883
PPL UN Equity,21802384839.0,29.61000061,40.15067685847199,1.3559836552287052
COP UN Equity,152000000000.0,121.9599991,117.06813809128428,0.9598896273793452
PHM UN Equity,12951550962.0,56.84999847,170.14098826416853,2.992805502957976
PNW UN Equity,8413105564.0,74.36000061,71.57408958988734,0.9625348171428335
NFE UW Equity,8064788722.0,38.63000107,124.10564593100713,3.2126751875082755
PEG UN Equity,30850063585.0,61.81999969,86.55328069021722,1.4000854274384293
HOOD UW Equity,9217875814.0,10.39500046,15.046164872279538,1.4474424441035125
EIX UN Equity,26261520049.0,68.76000214,70.20119896544173,1.0209598135629396
SLB UN Equity,80844228824.0,56.93999863,82.41000983313113,1.4473131685274003
SHW UN Equity,61300375846.0,236.5500031,191.5409622258047,0.8097271600746163
SJM UN Equity,16201664160.0,151.9299927,124.10663334237266,0.8168672369216315
SNA UN Equity,13227532240.0,248.8500061,270.02378022304134,1.0850864922805454
SO UN Equity,73605170566.0,67.61000061,80.10634618694645,1.1848298397308128
LUV UN Equity,21211789437.0,35.72499847,87.92003830650727,2.4610228711510778
SWN UN Equity,6075200699.0,5.505000114,30.751244187303435,5.5860569574010785
SWK UN Equity,13172736761.0,89.04000092,241.5816952220942,2.713181634388669
PSA UN Equity,53564439403.0,304.9700012,292.0237276115911,0.9575490260108609
GH UW Equity,3222641783.0,31.45000076,-9.37745184074981,-0.29817016261178014
TXN UW Equity,160000000000.0,176.3200073,187.25995819470796,1.0620459984220292
TXT UN Equity,15175598809.0,72.69000244,99.81179175235046,1.3731158123806284
TMO UN Equity,222000000000.0,566.8599854,404.4705381553015,0.7135281173002364
KOD UQ Equity,420565596.2,8.039999962,0.7104558822863396,0.08836515990599698
TJX UN Equity,94381579243.0,81.68000031,74.32694718193574,0.9099773126817186
JCI UN Equity,47672057115.0,69.36499786,83.18315312968818,1.1992093375044497
UNP UN Equity,125000000000.0,203.7700043,247.6798095777462,1.215487090107237
MRO UN Equity,17458014776.0,27.48999977,59.287823067120364,2.1567051132470914
EVGO UW Equity,1783194277.0,6.724999905,16.877144561697317,2.509612609681861
VFC UN Equity,11917321857.0,30.67000008,47.88535314710373,1.5613091953765565
VMC UN Equity,24275438264.0,182.6499939,145.91511984427478,0.7988783176426637
DNUT UW Equity,2041895664.0,12.18500042,19.903472506451887,1.6334404448425852
WHR UN Equity,8382960297.0,155.2400055,181.2309609392577,1.1674243398507076
WMB UN Equity,39212269037.0,32.18999863,50.77003590491383,1.5771990700738292
WEC UN Equity,29609840291.0,93.87000275,90.50217567240011,0.9641224355072272
ADBE UW Equity,169000000000.0,369.3099976,328.2653920423876,0.8888613743891444
AES UN Equity,18288464361.0,27.37999916,27.586766776041138,1.0075517758358155
AAPL UW Equity,2280000000000.0,143.7299957,132.19215770163618,0.9197256081295228
ADSK UW Equity,46359803893.0,214.8699951,210.54780698932606,0.9798846362487121
CTAS UW Equity,44946736621.0,442.2999878,285.43238280765746,0.6453366282630891
ESTC UN Equity,5617769677.0,58.75999832,61.39084886194614,1.0447728151321387
CMCSA UW Equity,169000000000.0,39.14500046,71.8999496341644,1.8367594530401088
TAP UN Equity,11502437168.0,52.56000137,37.580800499722685,0.7150076012207434
KLAC UW Equity,53964179571.0,389.6900024,-284.07775704078824,-0.7289839495271286
MKC UN Equity,20102576376.0,75.0,56.736850801865096,0.756491344024868
JWN UN Equity,3113581854.0,19.45000076,61.48052351091987,3.1609522420872063
COST UW Equity,226000000000.0,509.7999878,232.5185070203691,0.4560975138971337
TSN UN Equity,23464450399.0,65.56999969,96.5237300700493,1.4720715346407118
AMAT UW Equity,93379344673.0,110.7600021,142.30221995526858,1.2847798596716404
CAH UN Equity,20298349754.0,77.43499756,59.83795782727239,0.7727508195620119
MTZ UN Equity,7659134369.0,97.90000153,109.87858496837126,1.1223552936789343
WTW UW Equity,27493437516.0,253.9400024,350.6464475990731,1.380823991041567
DHI UN Equity,33827679544.0,98.51000214,186.93136003236464,1.8975876151814755
FLS UN Equity,4488749677.0,34.34500122,45.18694692497109,1.3156775460720478
EXPD UW Equity,17183547279.0,107.9800034,70.66481066847876,0.6544249716932197
SEAS UN Equity,3964797395.0,62.06000137,126.30264873724077,2.0351699315027063
FAST UW Equity,28743221583.0,50.35499954,46.084057787875764,0.9151833623048379
FISV UW Equity,67503486417.0,106.3000031,134.19592054110063,1.262426308820123
BF/A UN Equity,31754261178.0,66.23999786,55.39427995543833,0.836266330692154
GILD UW Equity,105000000000.0,83.54499817,142.84003130337175,1.7097376794804202
HAS UW Equity,8117634221.0,58.77999878,116.62791731043833,1.9841429011754452
WELL UN Equity,35410758317.0,74.91999817,50.10810373947117,0.6688214757529961
PAYX UW Equity,41621268645.0,115.4850006,105.31528135032976,0.91193904665685
HAYW UN Equity,2853289940.0,13.50500011,232.84635089566774,17.241491965872168
QCOM UW Equity,148000000000.0,132.4199982,165.1174887081504,1.2469226019680644
ROP UN Equity,45002128206.0,424.2200012,205.6511571204452,0.48477477850812184
ROST UW Equity,40635779062.0,118.0,84.82581949775381,0.7188628770996086
SBUX UW Equity,125000000000.0,108.8000031,94.77454691667985,0.8710895608116013
GEN UW Equity,14955222271.0,22.95999908,58.29288433012205,2.538888792068804
TROW UW Equity,26059174068.0,116.1900024,136.3069745133862,1.1731385807543988
WM UN Equity,63389974929.0,154.4299927,133.15229127127006,0.8622178175578586
STZ UN Equity,42583276603.0,230.7100067,195.2726969057957,0.8463989044034633
XRAY UW Equity,7893713474.0,36.72000122,56.42130615881746,1.536527894451346
PBF UN Equity,5851047744.0,41.95999908,-50.28935178469585,-1.1985069801554402
INTU UW Equity,118000000000.0,420.1400146,347.61472002664465,0.8273782737823627
MCHP UW Equity,42466171996.0,77.22000122,119.4291535889912,1.5466090611516206
ORLY UW Equity,49503801664.0,791.0999756,673.7632612084922,0.8516790317146512
EQR UN Equity,23986514314.0,63.47000122,65.28648087741196,1.028619499330332
DELL UN Equity,29028260369.0,40.52999878,82.10070161615229,2.0256773769424794
BWA UN Equity,11070797525.0,47.29000092,82.67074411866142,1.748165415740098
URBN UW Equity,2533450545.0,27.48500061,27.51943152300295,1.0012527164722136
SPG UN Equity,41954712856.0,128.3200073,146.26227217104395,1.1398243753921915
AVB UN Equity,24705873040.0,176.6000061,113.56679105893318,0.6430735398424948
MCK UN Equity,53579501595.0,377.8699951,338.382420903657,0.8954995773456611
LMT UN Equity,118000000000.0,462.0,451.7302380243813,0.9777710779748513
ABC UN Equity,34078835443.0,168.5099945,110.56516603178736,0.6561341738800386
WAT UN Equity,19439346764.0,327.2200012,222.3852635936359,0.6796200194917543
DLTR UW Equity,33122375730.0,149.75,121.13263685471385,0.8088990774939155
DRI UN Equity,18009949182.0,147.9799957,193.81964045350514,1.3097691991182099
NTAP UW Equity,14206284555.0,65.91999817,167.95520267653933,2.5478641890038047
DVA UN Equity,7399012247.0,82.12000275,108.81245488558153,1.325042026810959
EL UN Equity,98779923300.0,276.7999878,152.0820473460258,0.5494293860154058
ANF UN Equity,1416640354.0,28.90999985,22.56887094345467,0.7806596700295269
NOV UN Equity,9588368989.0,24.40999985,40.99820423593222,1.67956593559472
DGX UN Equity,16914566937.0,148.5200043,127.04885676864349,0.8554326224769944
ROK UN Equity,32275676552.0,281.1900024,235.6606212011573,0.8380832148716439
AMT UN Equity,104000000000.0,223.0299988,79.86303089643337,0.3580820128508801
AMZN UW Equity,1050000000000.0,102.8199997,98.4978336952158,0.9579637617448448
RL UN Equity,8174651601.0,123.9400024,152.04279670875837,1.2267451489799097
APH UN Equity,47375476693.0,79.61000061,65.08734035966796,0.8175774382734045
PXD UN Equity,54699980601.0,230.1900024,342.64409417413253,1.488527262703276
WU UN Equity,5445008540.0,14.10000038,37.82747013235793,2.6827992278648383
CHRW UW Equity,11707971804.0,99.46499634,91.49227818287288,0.919843980792257
ACN UN Equity,183000000000.0,278.0400085,235.16073630770575,0.8457802083102215
YUM UN Equity,36661674041.0,130.1499939,131.9511038580879,1.0138387248751757
LAZR UW Equity,2419957625.0,6.675000191,26.205274300621465,3.9258836780191286
FE UN Equity,23407575018.0,40.93999863,49.35338265412703,1.2055052346279729
PWR UN Equity,21728121206.0,152.0500031,148.94306011041272,0.9795663076208955
AEE UN Equity,22411065726.0,86.73000336,78.69854756132727,0.9073970311596132
NVDA UW Equity,478000000000.0,194.4700012,123.64988553602026,0.6358301268731635
SEE UN Equity,7899747365.0,54.61000061,78.9620278806143,1.4459261490313011
CTSH UW Equity,34211749571.0,66.55000305,88.0722988442824,1.3234003727710182
RSG UN Equity,39301037278.0,124.3700027,101.13832769424106,0.8132051579849411
EBAY UW Equity,26785652866.0,49.36000061,75.11618688320539,1.5218027948724815
SRE UN Equity,50265049228.0,159.9100037,143.60415927080146,0.8980311171789527
MCO UN Equity,59285349316.0,323.6099854,215.606919257709,0.6662554586849562
BKNG UW Equity,93913767620.0,2421.120117,2742.073085350913,1.1325638352667131
SLM UW Equity,4378444525.0,17.51000023,-11.326890541926897,-0.6468812331892755
DVN UN Equity,41294227803.0,63.16999817,91.8062009804559,1.453319671363478
GOOGL UW Equity,1280000000000.0,98.62000275,142.59477021382682,1.4459010975217887
MKTX UW Equity,13662166749.0,363.0,186.47869894282502,0.5137154240849174
NFLX UW Equity,157000000000.0,352.6099854,292.2024395255583,0.8286845285849874
A UN Equity,44825305049.0,151.3999939,125.04906266168904,0.8259515700131679
ELV UN Equity,119000000000.0,498.3699951,539.6449148861466,1.0828198330396368
CME UW Equity,63355314210.0,176.1399994,142.40458073948363,0.8084738345893491
DTE UN Equity,22512804703.0,116.1999969,105.156630661543,0.9049624222627066
PM UN Equity,161000000000.0,104.1299973,152.47505033912466,1.464275946342742
CRM UN Equity,168000000000.0,167.5299988,142.1782357396969,0.8486732928914514
TPR UN Equity,10983016541.0,45.58499908,83.5659627285813,1.8331899619417804
FLR UN Equity,5201853226.0,36.61000061,27.552370344997623,0.7525913653623844
EW UN Equity,47105268928.0,76.19000244,68.23991931273505,0.8956545101370003
ZBH UN Equity,26676436647.0,127.1200027,84.59204805633837,0.6654503324388175
CBRE UN Equity,26959889326.0,85.31999969,103.48035972193513,1.2128499777065005
MA UN Equity,352000000000.0,368.3399963,303.3550111578908,0.8235733675547381
CR UN Equity,6512753532.0,116.0,126.01037334688606,1.0862963219559143
ICE UN Equity,60033130530.0,107.4700012,109.33629963730762,1.0173657617611307
FIS UN Equity,44473788416.0,74.93000031,100.94317590570675,1.347166361778796
CMG UN Equity,45571014175.0,1643.910034,972.3894457960723,0.5915101347912768
NRG UN Equity,7304299519.0,34.23500061,93.34946688805043,2.726726017956698
MOS UN Equity,16857215422.0,49.50999832,53.7424363688679,1.0854865318619527
EXPE UW Equity,17762360949.0,113.8099976,223.33350916893704,1.9623364720019731
CF UN Equity,16587819695.0,84.55000305,53.22718896360117,0.62953503303985
LDOS UN Equity,13472122404.0,98.55999756,125.96443307827526,1.2780482568660005
FSLR UW Equity,18846805076.0,176.7899933,413.4858572641634,2.3388532888425844
TRIP UW Equity,3256676232.0,23.16500092,48.96115061681017,2.113582934267812
V UN Equity,486000000000.0,229.6699982,222.25255199786176,0.9677038957623058
XYL UN Equity,18701541325.0,103.75,77.19686704378456,0.7440661883738271
BLMN UW Equity,2129434762.0,24.25499916,39.81012228182408,1.6413161682345767
SNOW UN Equity,50118142822.0,155.8200073,53.034097625670825,0.34035486549275
ETSY UW Equity,17300995930.0,137.6499939,95.86554507909247,0.6964442377580989
HL UN Equity,3740689759.0,6.170000076,18.188524996864967,2.947897045838702
HXL UN Equity,5929363846.0,70.41999817,67.93846935743359,0.9647610213426052
NHI UN Equity,2546919189.0,58.70000076,83.54203925997837,1.4232033761217002
NEXT UR Equity,856967283.3,5.929999828,6.03877424359224,1.018343072301391
WRK UN Equity,9966926995.0,39.15999985,43.258317329789506,1.1046557072392202
OPEN UW Equity,1366706221.0,2.154999971,5.34246215666831,2.4791008021170455
CPK UN Equity,2217451802.0,124.9899979,97.57489317046912,0.7806616114077807
VICI UN Equity,35383249353.0,34.20000076,66.38257101901203,1.9410108053755502
VRT UN Equity,5334959150.0,14.14000034,32.495198687244425,2.2981045195112366
ENR UN Equity,2639161444.0,36.95999908,41.5590329035347,1.1244327364180957
WBD UW Equity,35879550195.0,14.77499962,23.12285267406154,1.5649985291885606
ABBV UN Equity,261000000000.0,147.3200073,260.1626320551405,1.765969448571569
ADI UW Equity,87003026534.0,170.8300018,176.28679806366486,1.0319428449696644
SPLK UW Equity,15590787650.0,95.29499817,111.05197946190806,1.1653495104097558
CLOV UW Equity,632797522.8,1.325000048,21.66332201629643,16.349676401141103
ENPH UQ Equity,30059497118.0,221.1499939,159.40276588362667,0.7207902793599248
TER UW Equity,15697104204.0,100.7799988,129.3975883252848,1.2839610028382418
ACI UN Equity,11365246420.0,21.21500015,28.836052653523147,1.3592294343454503
BILL UN Equity,12127933653.0,114.7699966,24.524202517846774,0.21368130386305836
INFA UN Equity,5028260623.0,17.76000023,36.31094993474356,2.044535442820969
DINO UN Equity,11375399108.0,56.66999817,51.366981246406496,0.9064228499234218
AME UN Equity,33258551456.0,144.8200073,113.96121021918793,0.7869162026978295
TWNK UR Equity,3102155707.0,23.17499924,27.285500366910476,1.1773679077329056
FND UN Equity,9593033733.0,90.40000153,71.6045715366511,0.7920859549199069
NWL UW Equity,6576239842.0,15.90499973,31.574999034512302,1.9852247450816085
HEI UN Equity,20316632909.0,170.7400055,67.58740301668271,0.39584983506799004
BYND UW Equity,1044099033.0,16.37999916,2.237520909673451,0.13660079514152132
REYN UW Equity,6243414076.0,29.75,40.5635544933882,1.3634808233071665
ITT UN Equity,7541413202.0,91.19000244,91.95861981597079,1.0084287460840515
EDIT UW Equity,676283714.2,9.835000038,-23.94466097315781,-2.4346376086061596
IONS UW Equity,5657865143.0,39.83000183,-6.503198506628738,-0.16327386913978303
VTRS UW Equity,14764435212.0,12.17500019,52.28202771518889,4.294211654972376
CTVA UN Equity,46220351781.0,64.31999969,79.0768095655072,1.229428015339395
ASH UN Equity,5893334814.0,108.6100006,134.97148570938344,1.2427169226015402
TEX UN Equity,3441825113.0,50.99000168,85.94406643111054,1.6855082094421798
MDB UQ Equity,14757866880.0,213.0,34.18916258763369,0.16051250041142576
MGPI UW Equity,2146397893.0,97.58999634,94.44401779389003,0.9677633091085536
ALLE UN Equity,10298048778.0,117.2300034,83.90818344176586,0.7157568967686805
OTTR UW Equity,2665629806.0,64.02999878,58.28247186215665,0.9102369666194869
PTC UW Equity,15875187904.0,134.3600006,112.73895268600582,0.8390812160059324
LPX UN Equity,4866687288.0,67.87000275,95.33920024507246,1.404732523678474
TWOU UW Equity,678592871.8,8.579999924,39.60808113440395,4.616326513431791
LSTR UW Equity,6213993131.0,172.9700012,161.4827955855887,0.9335884515539258
SJW UN Equity,2352475695.0,77.58999634,56.29393907968476,0.7255308897425934
KDP UW Equity,49830804182.0,35.18500137,42.98384935438644,1.2216526269922507
HST UW Equity,13471123126.0,18.84000015,41.0552392538272,2.1791528092863204
IAC UW Equity,5001725543.0,56.29000092,28.603844884296823,0.5081514374986232
MTCH UW Equity,15099288474.0,54.06000137,79.01930512935374,1.4616963212510132
BERY UN Equity,7506604098.0,61.61999893,98.53459724694947,1.5990684673474964
DDOG UW Equity,23558175807.0,74.19000244,54.36753965418548,0.7328149058649024
FLO UN Equity,5813550262.0,27.53499985,35.16221518701994,1.2770007400969694
TKR UN Equity,5978068413.0,82.18000031,131.4749588535276,1.5998413039374153
APLS UW Equity,5835071666.0,52.77000046,70.53350682805906,1.3366213040214756
U UN Equity,14247436590.0,35.34999847,39.85152021727412,1.1273414976550666
FL UN Equity,4036108468.0,43.24000168,75.51088190057538,1.7463200501100302
AEP UW Equity,48138749512.0,93.68000031,88.84086064033481,0.9483439405032899
CWEN/A UN Equity,6667656928.0,31.86000061,34.769659315709156,1.0913263857501587
LECO UW Equity,9621526941.0,166.6699982,135.78391142267952,0.8146871835910269
IQV UN Equity,42590187841.0,229.2799988,194.69278190121878,0.849148564725214
CAL UN Equity,923702108.1,25.93499947,55.70749318789654,2.1479658502532653
COMM UW Equity,1740760278.0,8.354999542,51.046010220404526,6.109636507315146
BFAM UN Equity,4411523763.0,76.38999939,43.19511890251764,0.5654551544370374
IRT UN Equity,4230524541.0,18.87000084,28.570837707163108,1.5140877814165008
TTD UQ Equity,24747235175.0,50.56000137,50.97058956595364,1.008120810617645
SAGE UQ Equity,2625457221.0,44.13000107,-11.820078717472008,-0.26784678066793455
CMTG UN Equity,2317800412.0,16.75,42.832038488744786,2.5571366261937185
SILK UW Equity,2062811150.0,54.11000061,-47.299155920827175,-0.8741296504825002
FLNC UW Equity,4225062684.0,24.17000008,42.044203364925295,1.7395201996592335
GFS UW Equity,32181110419.0,59.04000092,77.23846125524996,1.3082394995201494
APG UN Equity,5188055557.0,22.17000008,37.49267257249825,1.691144449129756
